ID,Vis,Range,Density,Errors,Time
2,1,5,10,0,4.227517
2,1,5,10,2,7.116498
2,1,5,10,0,3.483988
2,1,5,10,1,6.30726
2,1,5,10,0,2.878159
2,1,5,10,0,3.478952
3,1,10,5,0,5.804177
3,1,10,5,0,3.975173
3,1,10,5,0,4.413887
3,1,10,5,0,5.197811
3,1,10,5,0,3.248647
3,1,10,5,0,3.587114
3,1,10,5,0,3.31246
3,1,10,5,0,4.703851
3,1,10,5,0,1.97844
3,1,10,5,0,2.974211
3,1,10,10,2,11.07061
3,1,10,10,0,2.078677
3,1,10,10,3,12.83258
3,1,10,10,1,6.377424
3,1,10,10,1,8.268509
3,1,10,10,4,19.82219
3,1,10,10,0,4.413341
3,1,10,10,1,5.142506
3,1,10,10,1,6.134869
3,1,10,10,1,4.837286
3,1,5,5,1,4.636781
3,1,5,5,1,2.033403
3,1,5,5,0,1.622684
3,1,5,5,0,1.327885
3,1,5,5,0,1.923042
3,1,5,5,0,1.719605
3,1,5,5,0,2.20348
3,1,5,5,0,2.589783
3,1,5,5,0,2.674582
3,1,5,5,0,2.253566
3,1,5,10,3,7.914095
3,1,5,10,0,7.07466
3,1,5,10,2,7.924503
3,1,5,10,1,5.880624
3,1,5,10,0,3.195277
3,1,5,10,0,2.77027
3,1,5,10,3,10.33695
3,1,5,10,2,7.515417
3,1,5,10,1,5.332619
3,1,5,10,0,4.615342
3,1,10,5,0,2.870918
3,1,10,5,0,2.78377
3,1,10,5,1,5.068443
3,1,10,5,0,2.779603
3,1,10,5,0,2.55868
3,1,10,5,2,6.497324
3,1,10,5,0,4.210348
3,1,10,5,0,2.362318
3,1,10,5,2,6.004592
3,1,10,5,0,1.824208
3,1,10,10,3,12.6686
3,1,10,10,3,9.82869
3,1,10,10,0,2.174092
3,1,10,10,2,7.933282
3,1,10,10,1,4.093714
3,1,10,10,3,8.185441
3,1,10,10,1,7.242774
3,1,10,10,1,5.636341
3,1,10,10,1,5.514091
3,1,10,10,1,8.733625
3,1,5,5,0,5.232475
3,1,5,5,0,3.001001
3,1,5,5,0,2.582843
3,1,5,5,0,2.699455
3,1,5,5,1,6.949067
3,1,5,5,1,3.643801
3,1,5,5,0,2.860996
3,1,5,5,1,4.244995
3,1,5,5,1,4.86002
3,1,5,5,0,1.970569
3,1,5,10,0,4.622555
3,1,5,10,0,4.444171
3,1,5,10,2,6.914043
3,1,5,10,0,2.96454
3,1,5,10,3,14.14311
3,1,5,10,1,7.477036
3,1,5,10,0,1.60277
3,1,5,10,0,3.685624
3,1,5,10,0,7.582946
3,1,5,10,2,18.54088
4,1,10,5,0,3.509227
4,1,10,5,0,3.802316
4,1,10,5,0,3.149695
4,1,10,5,0,2.879056
4,1,10,5,1,3.415684
4,1,10,5,0,1.703631
4,1,10,5,1,1.693634
4,1,10,5,0,1.771237
4,1,10,5,0,1.997603
4,1,10,5,1,3.447914
4,1,10,10,0,7.514707
4,1,10,10,0,6.125354
4,1,10,10,0,2.201909
4,1,10,10,1,5.101472
4,1,10,10,3,15.33438
4,1,10,10,2,11.5649
4,1,10,10,0,7.753006
4,1,10,10,0,6.292654
4,1,10,10,0,9.699368
4,1,10,10,0,7.361361
4,1,5,5,0,9.870368
4,1,5,5,1,6.534959
4,1,5,5,0,2.850197
4,1,5,5,0,2.387227
4,1,5,5,0,2.311124
4,1,5,5,2,5.754973
4,1,5,5,0,2.130275
4,1,5,5,1,5.554005
4,1,5,5,1,4.64447
4,1,5,5,1,6.975661
4,1,5,10,0,2.512439
4,1,5,10,0,3.853806
4,1,5,10,1,7.746685
4,1,5,10,0,6.602604
4,1,5,10,2,10.28235
4,1,5,10,1,7.487834
4,1,5,10,1,12.24813
4,1,5,10,0,3.33059
4,1,5,10,1,12.78717
4,1,5,10,0,4.225776
4,1,10,5,2,7.22577
4,1,10,5,0,2.220164
4,1,10,5,0,2.204118
4,1,10,5,1,6.00111
4,1,10,5,0,3.891104
4,1,10,5,0,4.491773
4,1,10,5,0,3.53252
4,1,10,5,0,2.097414
4,1,10,5,1,8.330112
4,1,10,5,0,2.414538
4,1,10,10,2,13.58404
4,1,10,10,0,4.30898
4,1,10,10,3,17.22825
4,1,10,10,1,9.310434
4,1,10,10,1,10.96815
4,1,10,10,0,3.090458
4,1,10,10,0,6.199697
4,1,10,10,3,21.42609
4,1,10,10,0,5.689381
4,1,10,10,3,9.793207
4,1,5,5,0,3.109966
4,1,5,5,4,7.079302
4,1,5,5,0,1.720271
4,1,5,5,0,2.925999
4,1,5,5,0,3.138658
4,1,5,5,1,3.467438
4,1,5,5,1,1.375531
4,1,5,5,0,3.662893
4,1,5,5,1,2.033113
4,1,5,5,0,2.969332
4,1,5,10,2,9.405453
4,1,5,10,0,5.448773
4,1,5,10,0,3.758689
4,1,5,10,4,17.46255
4,1,5,10,1,12.38819
4,1,5,10,0,3.874552
4,1,5,10,2,13.90754
4,1,5,10,1,6.185128
4,1,5,10,0,6.279167
4,1,5,10,0,5.511563
5,1,10,5,0,1.86348
5,1,10,5,1,2.756387
5,1,10,5,1,2.793947
5,1,10,5,0,2.224661
5,1,10,5,0,1.541277
5,1,10,5,0,2.071355
5,1,10,5,2,4.297511
5,1,10,5,0,3.118609
5,1,10,5,1,2.54319
5,1,10,5,0,1.543945
5,1,10,10,2,9.575053
5,1,10,10,0,2.39925
5,1,10,10,0,2.980422
5,1,10,10,1,6.270292
5,1,10,10,2,6.153489
5,1,10,10,5,16.57336
5,1,10,10,1,3.457295
5,1,10,10,3,3.40917
5,1,10,10,1,3.579436
5,1,10,10,0,1.441693
5,1,5,5,0,1.925169
5,1,5,5,1,2.489218
5,1,5,5,1,2.125797
5,1,5,5,1,3.010092
5,1,5,5,1,2.273819
5,1,5,5,0,1.913288
5,1,5,5,0,1.040652
5,1,5,5,0,1.322464
5,1,5,5,0,1.259615
5,1,5,5,1,2.602822
5,1,5,10,1,3.243133
5,1,5,10,2,2.763129
5,1,5,10,0,1.565982
5,1,5,10,0,1.437573
5,1,5,10,1,2.62048
5,1,5,10,2,3.439867
5,1,5,10,1,5.120665
5,1,5,10,0,1.509079
5,1,5,10,3,5.420427
5,1,5,10,1,2.096071
5,1,10,5,0,1.08497
5,1,10,5,2,3.700204
5,1,10,5,1,2.181022
5,1,10,5,2,3.242801
5,1,10,5,0,2.964789
5,1,10,5,2,5.226768
5,1,10,5,5,3.531678
5,1,10,5,3,4.091257
5,1,10,5,1,1.668092
5,1,10,5,0,1.506155
5,1,10,10,2,6.355495
5,1,10,10,9,15.38849
5,1,10,10,0,3.219741
5,1,10,10,2,17.17043
5,1,10,10,2,4.856899
